date,cases_chn,cases_kor,cases_aus,cases_jpn,cases_mys,cases_phl,cases_sgp,cases_nzl,cases_vnm,cases_brn,cases_khm,cases_mng,cases_fji,cases_lao,cases_png,cases_gum,cases_pyf,cases_ncl,cases_mnp,cases_idn,cases_tha,cases_ind,cases_lka,cases_mdv,cases_bgd,cases_btn,cases_npl,cases_mmr,cases_tls,cases_usa,cases_can,cases_bra,cases_chl,cases_ecu,cases_mex,cases_dom,cases_pan,cases_per,cases_arg,cases_col,cases_cri,cases_ury,cases_cub,cases_hnd,cases_ven,cases_bol,cases_tto,cases_pry,cases_gtm,cases_jam,cases_slv,cases_brb,cases_guy,cases_hti,cases_lca,cases_dma,cases_grd,cases_sur,cases_kna,cases_atg,cases_nic,cases_blz,cases_vct,cases_pri,cases_mtq,cases_glp,cases_abw,cases_guf,cases_vir,cases_bmu,cases_cym,cases_sxm,cases_maf,cases_cuw,cases_blm,cases_msr,cases_tca,cases_aia,cases_vgb,cases_bes,cases_flk,cases_spm,cases_esp,cases_ita,cases_deu,cases_fra,cases_gbr,cases_tur,cases_bel,cases_che,cases_nld,cases_prt,cases_aut,cases_rus,cases_isr,cases_swe,cases_irl,cases_nor,cases_dnk,cases_pol,cases_cze,cases_rou,cases_lux,cases_srb,cases_fin,cases_ukr,cases_grc,cases_isl,cases_hrv,cases_mda,cases_est,cases_hun,cases_svn,cases_blr,cases_ltu,cases_arm,cases_aze,cases_bih,cases_kaz,cases_svk,cases_mkd,cases_bgr,cases_uzb,cases_and,cases_lva,cases_cyp,cases_alb,cases_smr,cases_mlt,cases_kgz,cases_mne,cases_geo,cases_lie,cases_mco,cases_vat,cases_fro,cases_ggy,cases_jey,cases_imn,cases_gib,cases_grl,cases_irn,cases_pak,cases_sau,cases_qat,cases_egy,cases_irq,cases_are,cases_mar,cases_bhr,cases_lbn,cases_tun,cases_jor,cases_kwt,cases_omn,cases_afg,cases_dji,cases_syr,cases_lby,cases_sdn,cases_som,cases_yem,cases_pse,cases_zaf,cases_dza,cases_bfa,cases_civ,cases_sen,cases_gha,cases_cmr,cases_nga,cases_mus,cases_cod,cases_rwa,cases_mdg,cases_ken,cases_zmb,cases_tgo,cases_uga,cases_eth,cases_ner,cases_cog,cases_tza,cases_mli,cases_gin,cases_gnq,cases_nam,cases_swz,cases_moz,cases_syc,cases_gab,cases_ben,cases_caf,cases_eri,cases_cpv,cases_tcd,cases_mrt,cases_zwe,cases_gmb,cases_lbr,cases_ago,cases_gnb,cases_bwa,cases_mwi,cases_stp,cases_bdi,cases_sle,cases_ssd,cases_reu,cases_myt
2020-03-16,29,74,49,34,315,29,31,0,4,10,5,0,0,0,0,0,0,0,0,0,39,7,8,3,2,0,0,0,0,0,60,79,14,14,12,0,16,28,11,0,0,4,0,0,0,8,1,2,1,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2000,3572,1043,911,251,0,396,841,176,133,159,29,22,68,40,170,71,39,84,35,0,0,57,0,103,0,12,11,126,7,78,15,5,18,0,0,0,17,0,8,4,0,1,12,4,0,9,0,0,3,3,7,0,2,0,0,0,0,0,2262,24,0,64,33,31,13,10,10,6,2,5,0,2,6,0,0,0,0,0,0,0,13,12,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020-03-17,39,84,77,15,0,47,0,5,4,0,12,3,0,0,0,3,0,0,0,55,33,23,10,0,3,0,0,0,0,1825,120,34,81,21,0,16,26,15,9,21,18,2,1,6,31,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1438,3233,1174,1193,152,42,0,0,278,86,173,30,50,67,54,92,62,0,85,0,43,29,5,4,0,61,7,6,0,11,34,0,3,26,0,1,0,11,6,16,0,12,5,0,9,10,9,0,0,0,0,0,0,36,0,0,0,2,0,0,135,30,38,40,0,0,10,8,10,2,29,18,2,5,0,0,0,1,1,0,1,11,11,12,3,1,4,2,0,0,1,2,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,39,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,33,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,3526,1144,1079,407,0,401,450,292,117,200,0,54,108,69,139,17,96,51,26,59,15,47,7,56,26,9,1,20,0,22,0,8,0,2,0,27,25,12,14,12,2,24,0,4,2,8,0,2,1,0,0,0,0,0,3,0,0,0,1178,0,38,3,0,30,0,0,8,11,4,0,0,0,1,0,0,0,-1,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,58,93,96,44,120,0,47,9,5,2,11,1,0,0,0,2,0,0,0,55,35,14,13,0,2,0,0,0,0,3551,145,57,82,97,11,0,17,59,14,48,9,23,5,1,3,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,7,15,2,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2538,4207,1042,1391,676,144,0,360,346,194,314,54,123,112,0,115,67,41,88,62,70,11,40,2,31,25,16,6,33,8,11,10,1,32,13,17,3,8,5,11,0,23,11,25,4,5,10,3,0,4,18,0,0,11,0,0,0,5,2,1192,54,67,0,30,10,15,11,19,13,5,17,12,9,0,1,0,0,0,0,0,3,54,12,6,3,9,3,5,6,2,4,4,0,4,2,0,0,1,0,2,2,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2
2020-03-20,126,239,199,77,227,30,32,19,19,17,12,1,1,0,0,7,8,2,0,82,110,44,17,0,7,1,0,0,0,3355,167,137,104,44,25,13,23,89,18,15,37,50,1,3,0,3,2,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,9,12,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,3431,5322,2801,1834,647,0,309,853,409,143,197,52,102,144,265,129,88,38,172,14,135,27,10,0,0,80,0,13,9,15,33,0,10,38,0,8,10,18,12,2,5,36,15,0,11,17,5,0,8,0,0,0,0,14,0,0,0,2,0,1046,61,0,10,14,13,27,12,13,16,10,4,6,6,0,0,0,0,0,0,0,3,34,10,14,0,2,2,5,4,4,7,0,0,0,0,8,0,3,1,0,3,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2020-03-21,116,147,164,46,130,13,40,14,6,5,4,0,0,0,1,2,0,0,0,60,0,0,0,0,0,0,0,0,1,4777,110,193,92,168,46,38,28,0,31,37,26,15,5,12,0,1,0,2,3,1,0,3,0,2,0,0,0,1,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833,5986,7324,1598,706,479,462,977,534,235,806,54,183,200,126,190,123,100,210,48,139,12,81,10,77,79,45,17,16,12,22,11,33,14,10,0,7,14,22,33,12,0,25,9,0,25,11,3,4,5,9,3,0,8,0,7,1,0,0,1237,159,36,8,46,16,0,13,16,14,15,13,11,9,2,0,0,0,0,0,0,1,55,12,0,0,0,5,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0
2020-03-22,82,98,208,50,153,77,47,13,3,5,2,4,1,0,0,1,4,2,0,81,89,88,13,0,7,0,0,0,0,0,202,283,0,139,0,0,0,84,30,51,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4946,6557,3140,1821,1035,277,558,1237,637,260,375,53,171,123,102,184,71,111,91,59,186,38,71,21,35,64,80,14,23,46,42,19,36,24,9,48,3,41,15,36,0,13,13,17,6,0,9,8,0,6,2,6,0,12,0,0,1,0,0,966,34,118,10,29,21,13,12,21,43,6,15,17,4,0,0,0,0,1,0,0,4,35,0,32,0,18,3,5,10,0,9,6,3,0,0,6,1,0,0,1,0,0,0,2,0,0,0,1,0,0,2,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,19,7
2020-03-23,103,64,315,43,123,73,23,36,19,5,31,0,0,0,0,12,2,1,0,64,310,132,10,0,3,0,0,0,0,16354,336,0,198,26,87,0,108,0,67,0,4,41,0,2,34,5,41,4,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3646,5560,3311,1525,669,289,586,894,573,320,607,132,188,160,121,206,69,98,170,66,128,15,105,0,94,95,29,14,20,36,31,0,38,30,12,33,4,7,29,22,13,25,15,11,13,0,17,0,7,5,10,5,0,23,16,3,0,5,0,1028,289,119,24,42,19,0,29,31,42,15,28,13,3,16,0,1,0,0,0,0,7,34,107,3,16,11,5,13,0,0,7,0,9,8,1,1,0,2,0,0,6,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
2020-03-24,146,76,313,39,212,82,52,0,10,3,3,0,1,0,0,2,1,3,0,65,106,19,15,0,6,0,1,2,0,10591,48,642,114,258,119,173,100,77,41,81,41,27,24,4,0,3,1,0,2,0,2,12,0,4,1,1,0,0,0,0,0,1,0,8,21,6,1,2,11,4,2,1,3,1,0,0,1,0,0,0,0,0,4517,4789,4438,3794,967,293,342,1044,545,460,855,0,167,110,219,239,65,115,71,143,77,61,74,37,71,20,71,15,26,20,28,5,36,45,7,6,3,6,22,16,0,51,41,21,34,36,17,2,1,13,0,0,0,3,3,3,11,0,2,1411,103,51,7,39,33,45,28,40,19,14,15,2,29,2,2,0,0,0,0,0,0,128,30,24,0,12,3,32,0,24,6,19,1,1,0,2,8,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,10
2020-03-25,101,100,543,65,106,90,51,87,11,13,4,0,1,2,0,3,7,2,0,107,107,128,5,0,6,0,0,1,0,9750,307,655,176,259,0,67,0,21,35,29,19,0,8,0,7,1,6,5,1,2,2,1,0,1,0,1,0,4,0,2,0,0,0,8,4,11,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6584,5249,2342,2410,1427,343,526,774,811,302,796,220,932,256,204,195,131,152,158,186,224,54,92,29,48,60,76,16,17,39,38,0,30,30,15,33,16,13,12,19,4,24,17,8,23,0,13,26,7,6,1,0,0,4,3,-2,10,0,0,1762,104,205,25,36,50,50,27,15,37,25,26,4,15,32,0,0,1,1,0,0,1,152,33,15,47,7,26,0,20,6,9,4,6,9,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,6
2020-03-26,113,104,547,98,172,84,73,73,7,5,5,0,1,1,0,5,0,4,0,104,0,87,0,0,0,0,1,0,0,11656,1670,232,220,162,108,80,213,64,86,164,24,55,9,22,14,11,3,14,3,5,8,0,0,1,0,5,0,1,2,0,0,1,0,12,9,3,7,5,0,1,3,0,3,0,0,1,0,0,0,0,0,0,7937,5210,4954,2895,1452,561,668,925,852,633,606,182,199,238,235,350,133,150,260,144,234,81,88,43,78,89,36,24,35,35,48,5,65,25,6,9,18,12,29,22,15,25,24,8,28,21,9,2,23,4,4,0,3,10,7,2,0,11,1,2206,66,133,11,54,30,85,55,27,29,59,19,13,0,6,9,4,0,0,1,0,4,155,0,32,8,13,15,-2,4,5,6,1,0,0,0,3,5,0,0,0,1,2,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,5
2020-03-27,117,91,186,96,235,71,52,76,12,5,2,1,0,3,0,8,5,0,0,103,202,75,4,0,9,1,0,2,0,4764,146,0,164,0,0,96,0,100,115,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,8578,6153,5780,3866,2129,1196,1298,1000,1019,549,1141,196,666,296,255,240,153,170,408,123,120,73,78,62,71,65,77,28,134,39,49,0,25,39,29,40,28,10,24,22,18,18,23,14,12,10,5,14,15,4,5,-4,0,8,4,14,3,9,1,2389,0,112,12,39,36,0,50,39,35,24,40,0,10,0,0,0,0,0,1,0,20,218,41,0,0,6,64,5,19,34,3,9,5,0,0,1,0,0,8,0,0,0,1,0,3,2,0,0,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,41,15
2020-03-28,152,146,650,112,130,96,49,78,16,1,6,1,0,0,0,6,0,1,0,153,0,0,0,0,0,0,0,0,0,16894,463,482,304,384,111,93,116,0,87,21,30,21,13,15,15,22,5,11,1,0,0,6,0,0,0,0,0,1,0,4,0,0,0,0,27,20,9,3,0,8,0,1,1,0,2,3,0,0,0,0,0,0,7871,5959,6294,3756,2885,2069,1049,1390,1172,724,668,228,425,240,302,425,169,168,217,263,152,71,67,93,74,88,91,22,37,43,55,8,59,43,25,20,79,69,18,29,21,58,36,16,11,10,5,0,3,4,4,0,0,4,2,20,3,20,3,2926,178,92,13,41,76,72,83,15,23,30,23,27,43,26,1,0,0,0,0,0,13,243,62,0,12,14,5,0,0,15,4,4,2,0,10,1,0,4,0,15,0,7,3,0,0,3,2,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,126,105,331,194,159,272,70,60,10,5,-2,0,0,0,0,5,4,0,2,109,252,255,0,3,0,0,2,3,0,,739,502,299,228,128,0,112,55,101,48,32,36,39,0,7,13,8,4,7,4,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8189,5974,3965,4603,2546,1704,1850,1048,1159,902,594,270,405,401,294,264,155,249,384,160,226,131,193,107,95,73,71,32,65,65,59,0,36,52,17,36,61,0,22,38,29,32,25,17,15,0,0,26,12,5,1,0,0,11,3,9,3,1,1,3076,291,99,28,40,48,63,79,3,21,51,11,0,15,8,2,0,2,2,0,0,7,17,42,0,48,0,0,16,0,6,10,6,0,0,3,4,0,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,8,0
2020-03-30,91,78,0,173,150,343,42,76,9,6,1,0,0,2,0,0,1,0,0,130,136,92,14,1,1,1,0,0,0,19332,898,487,0,12,131,0,115,36,55,69,32,29,0,43,0,0,2,3,2,2,5,2,0,7,1,0,0,0,2,0,0,0,0,0,12,0,0,0,5,5,0,0,-6,0,0,0,2,0,0,0,0,0,6549,5217,4751,2497,2433,1869,1702,1122,1104,792,522,0,382,253,200,257,194,224,166,308,119,82,0,62,95,57,56,32,39,39,39,0,90,58,26,56,29,41,18,15,12,20,71,35,11,1,12,0,3,8,1,27,2,4,0,2,10,9,0,2901,99,96,44,33,41,102,79,39,26,34,13,20,0,0,4,4,5,1,0,0,11,93,45,,25,23,15,22,0,0,13,10,11,0,0,-1,19,5,10,0,0,0,8,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,32
2020-03-31,98,125,393,87,156,128,35,48,15,1,4,0,0,0,0,2,1,0,0,129,0,0,0,0,0,0,0,2,0,17987,662,352,540,127,145,320,88,181,75,94,19,6,51,29,16,23,6,5,2,4,6,7,3,0,5,0,2,0,-2,0,0,1,0,110,6,10,4,12,8,0,4,3,12,4,1,0,1,0,0,0,0,0,6398,4050,4615,4335,2619,1556,1063,1138,884,446,805,303,584,328,295,124,182,193,173,192,38,44,95,69,56,66,77,35,36,0,33,58,0,0,83,34,18,0,26,13,4,29,0,16,0,1,5,23,6,5,2,3,0,9,6,0,0,4,0,3186,240,154,59,47,83,41,58,0,8,50,9,11,12,52,7,1,0,0,0,0,2,46,57,24,4,20,0,26,46,5,17,0,9,13,19,6,0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,86,101,348,225,140,538,47,47,4,2,2,0,0,1,0,11,1,1,0,114,247,565,23,1,5,0,0,5,0,22559,1378,323,289,278,101,208,0,213,146,96,0,11,16,0,0,10,3,1,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,65,8,8,5,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,9222,4053,5453,7500,3009,2704,876,696,845,1035,564,500,298,407,325,221,283,256,306,293,190,115,71,120,102,49,77,55,30,45,51,0,49,50,25,54,36,27,44,40,24,6,22,32,20,6,11,4,14,12,4,3,0,1,15,0,10,0,0,3111,174,110,88,54,64,53,64,52,17,32,6,23,31,26,5,0,2,1,2,0,17,27,73,15,0,13,0,0,0,36,11,5,7,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,5,7,3,0,0,2,1,0,40,19
2020-04-02,93,89,269,206,142,227,74,76,11,2,0,2,0,1,0,8,0,0,4,149,0,0,0,0,0,0,0,0,0,24103,1310,1138,293,132,121,175,192,258,88,108,33,18,26,33,14,8,4,4,3,2,2,0,7,1,4,0,0,0,0,0,1,0,0,47,9,11,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,7719,4782,6156,4784,4324,2148,1189,962,1019,808,529,440,462,512,212,218,247,243,281,215,141,160,62,135,61,85,96,70,34,33,27,40,48,39,61,51,38,37,25,23,17,20,48,58,34,0,21,4,15,6,4,-15,0,4,18,18,13,0,0,2987,252,157,54,69,34,150,38,2,16,29,4,28,21,43,3,0,0,0,0,0,0,27,263,0,21,15,43,0,28,11,14,7,0,31,1,2,11,0,54,3,1,10,14,0,0,0,2,2,0,4,2,9,0,0,0,0,0,3,1,0,0,0,0,0,1,0,34,15
2020-04-03,78,86,248,233,208,322,49,51,15,2,1,0,2,0,0,5,0,2,2,113,104,329,5,1,2,1,1,1,0,26298,1109,1119,373,791,163,96,136,0,79,159,28,12,21,47,1,8,1,8,8,6,9,12,0,0,0,0,1,0,0,0,0,0,1,30,3,3,5,4,3,0,8,12,1,0,0,0,0,0,0,0,0,0,8102,4668,6174,2066,4244,2456,1384,1774,1083,783,418,771,620,519,402,270,279,392,269,278,168,111,72,183,139,99,48,168,79,60,56,62,68,69,41,57,49,26,30,35,31,33,12,36,0,9,7,15,20,27,3,0,1,4,13,0,6,12,0,2875,159,165,114,86,44,210,59,74,29,32,21,100,21,34,7,6,0,1,0,0,31,82,139,0,0,5,9,107,35,15,11,2,12,29,3,3,0,5,0,19,0,0,22,1,2,0,0,0,11,0,0,5,0,0,0,0,1,0,0,0,1,3,0,0,0,0,27,12
2020-04-04,73,94,230,303,217,385,65,50,6,1,4,0,0,0,0,2,2,0,0,196,103,336,3,0,5,0,0,4,0,28103,1618,1074,333,0,132,108,158,91,132,96,21,19,36,3,0,9,7,15,3,3,5,0,0,2,0,0,0,2,0,0,0,0,1,62,7,2,2,2,4,3,6,5,0,0,0,0,0,1,0,2,0,0,7472,4585,6082,5209,4450,2786,1422,862,1026,852,396,601,819,612,424,273,371,437,332,445,125,305,97,109,99,45,68,0,103,93,37,0,122,96,43,65,25,24,46,28,20,13,35,40,56,7,7,14,20,9,1,0,0,2,23,37,43,14,0,2715,0,154,126,120,48,240,109,30,0,40,11,0,25,1,9,0,7,2,2,0,28,43,0,0,13,12,0,0,16,17,0,5,0,12,0,0,1,4,24,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,2,6,0,0,0,1,0,0,13,0
2020-04-05,55,81,181,351,150,76,75,48,1,1,0,0,5,0,0,9,1,0,0,106,89,1073,8,0,9,0,3,0,0,32105,1206,1146,424,302,178,0,198,181,88,106,20,17,19,42,0,7,3,4,0,6,10,6,4,0,0,0,2,0,1,0,0,1,0,74,7,0,2,5,3,0,0,0,2,0,0,1,0,0,0,0,1,0,7026,4805,5936,4221,3735,3013,1661,783,904,638,241,582,559,365,331,302,320,244,282,430,117,148,267,155,60,53,47,161,57,55,43,186,0,10,69,46,71,21,53,18,57,24,16,30,0,7,11,3,37,13,1,0,0,2,22,5,12,3,0,2560,430,331,250,85,58,241,116,15,19,58,13,139,21,29,1,0,0,0,0,0,24,80,265,41,42,12,1,309,20,10,14,13,5,0,0,1,3,3,46,4,0,3,59,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,13,19
2020-04-06,75,47,109,383,179,152,120,39,1,0,0,0,0,1,0,19,1,0,0,181,102,693,17,0,18,0,0,1,0,33510,966,1222,310,0,202,0,128,151,98,139,19,14,32,4,0,18,3,8,11,2,6,0,1,3,1,0,0,0,0,0,0,1,0,0,0,4,0,4,2,2,7,0,5,0,0,0,0,0,0,0,1,0,6023,4316,3677,1850,5903,3135,1260,576,1224,754,217,658,429,387,507,130,292,475,115,251,75,284,45,68,62,69,56,112,79,11,20,122,40,0,72,30,73,14,72,28,92,57,24,20,44,7,21,69,6,18,1,0,0,0,18,32,1,5,1,2483,397,93,279,103,83,294,153,12,0,21,22,0,33,38,8,3,1,2,0,0,29,70,0,0,0,3,0,0,-2,31,13,0,7,20,0,4,0,5,0,0,2,0,0,0,2,0,0,0,0,9,0,9,0,2,0,0,0,3,4,0,0,1,0,0,2,1,10,0
2020-04-07,66,47,100,252,131,414,66,32,4,0,1,1,2,1,0,1,1,0,0,218,51,0,0,0,35,0,0,0,0,26493,1902,852,344,282,253,340,187,535,103,79,19,6,30,30,15,26,2,9,9,3,7,5,5,3,0,3,0,0,1,8,1,2,4,61,4,1,0,2,1,0,4,14,2,2,0,0,0,0,0,0,0,0,4273,3599,3834,3881,3802,3148,1123,509,952,452,314,954,593,376,253,115,312,311,235,193,39,292,249,143,20,76,40,101,11,73,24,138,32,87,57,33,66,49,15,18,82,17,9,19,0,11,7,12,20,7,0,3,0,0,0,0,0,0,0,2274,587,289,228,149,70,277,28,56,14,22,4,109,40,30,31,0,0,2,0,0,8,31,172,43,78,4,9,0,24,17,0,2,0,0,0,0,4,0,40,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,15,2,0,4,0,0,0,5,17
2020-04-08,86,53,112,351,170,104,106,26,4,0,0,0,1,0,0,8,5,0,0,247,149,1127,10,0,41,0,0,1,0,29510,1243,926,301,0,296,128,112,280,74,94,13,9,46,7,6,11,1,2,7,1,9,4,2,1,0,1,0,0,0,0,0,0,0,60,2,4,7,4,0,2,0,3,0,0,0,0,3,0,0,0,0,1,5478,3039,4003,3738,3634,3892,1380,590,777,712,343,1154,793,487,345,108,390,435,195,360,127,247,132,206,77,24,60,91,41,78,34,161,37,44,76,86,39,64,29,28,62,11,6,29,23,2,52,42,25,13,0,0,0,3,12,15,23,10,0,2089,208,43,225,128,91,283,43,55,7,27,4,78,48,56,31,0,2,0,1,0,9,63,45,19,26,11,73,0,22,24,22,1,15,30,0,14,0,9,94,0,0,8,33,0,0,1,0,0,3,3,0,2,0,1,0,2,0,0,1,0,0,4,0,0,0,0,9,20
2020-04-09,92,39,96,511,156,106,142,23,2,0,2,1,0,3,1,4,4,0,3,218,54,540,3,0,54,0,0,0,0,31709,1384,1661,430,703,346,0,149,393,87,201,16,9,61,7,1,16,1,4,10,4,15,3,2,2,0,0,0,0,1,4,0,1,1,47,1,0,3,5,2,0,6,0,0,1,0,2,0,0,0,0,3,0,6180,3836,4974,3869,5491,4117,1209,546,969,699,329,2634,0,726,515,147,331,357,295,344,64,219,179,224,52,30,61,118,36,85,36,205,32,44,105,35,18,84,18,16,21,15,29,32,9,29,6,10,0,6,1,14,1,0,0,0,0,0,0,1997,250,137,153,110,80,300,91,12,27,5,5,112,38,21,14,0,1,0,4,0,0,96,104,20,35,7,26,175,22,5,24,5,1,7,0,12,1,3,64,15,1,9,20,0,0,2,7,0,0,0,1,2,0,0,0,0,0,17,2,0,0,0,0,0,1,0,4,2
2020-04-10,56,27,100,579,109,206,287,23,4,0,1,0,0,0,0,3,0,0,0,556,50,678,1,0,112,0,0,5,0,30859,1326,2210,426,515,396,393,279,1388,80,274,19,32,58,31,0,54,2,5,8,0,10,0,4,3,0,0,0,0,0,0,0,1,0,63,2,2,8,6,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5756,4204,5323,4256,4344,4056,1580,785,1213,815,279,1786,351,722,1169,150,233,370,257,441,81,201,118,311,71,32,64,115,22,210,33,0,43,16,104,59,75,19,46,31,69,23,12,38,7,36,38,18,4,16,0,0,0,0,15,0,15,0,0,1634,279,355,166,139,30,331,102,64,7,15,14,55,27,77,5,0,3,1,0,0,3,89,94,30,0,6,0,0,12,41,8,3,2,5,0,3,0,1,68,0,0,3,30,2,0,0,0,0,20,4,0,0,0,1,0,0,0,0,0,2,7,0,0,0,0,2,14,5
2020-04-11,64,30,86,658,118,119,198,20,2,1,2,0,1,1,0,2,0,0,0,0,45,1035,7,0,94,0,0,1,1,35386,1467,1930,529,2196,260,0,224,914,134,169,37,17,49,39,5,4,0,5,31,0,14,3,0,0,0,1,0,0,0,0,1,1,4,42,0,2,4,1,4,9,0,7,0,0,0,1,0,0,0,0,0,0,4576,3951,4133,4332,5195,4747,1684,733,1335,1516,312,1667,340,544,696,84,184,380,163,265,108,238,164,308,56,27,88,149,51,120,36,915,44,0,65,26,57,14,48,11,0,13,23,31,0,0,13,41,3,3,1,0,0,0,10,13,25,0,0,1972,187,364,136,95,48,370,71,111,27,28,0,83,62,0,10,0,0,2,0,1,2,69,95,29,96,15,65,73,17,4,0,5,0,5,1,0,0,9,28,0,7,15,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,6,0
2020-04-12,113,32,51,743,184,233,191,14,1,0,2,0,0,0,0,3,0,0,0,729,33,909,2,0,197,0,0,10,0,31606,1318,1781,426,96,403,271,222,641,46,250,19,21,56,10,0,7,0,4,11,2,1,1,0,1,1,0,2,0,1,2,0,0,0,63,1,0,6,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4830,4694,2821,3104,8719,5138,1351,592,1316,515,247,2186,430,466,839,76,177,401,170,523,47,275,136,266,70,14,39,122,46,100,28,245,54,76,67,47,38,13,117,26,172,20,18,21,30,12,20,38,7,19,0,0,0,0,9,15,14,0,0,1837,250,382,216,145,38,376,97,42,10,14,9,161,53,34,37,6,1,2,9,0,0,25,64,0,53,13,30,0,13,1,8,2,9,2,0,0,0,4,53,0,0,13,56,0,0,0,0,0,5,5,0,0,0,0,0,2,5,11,0,3,0,3,0,0,1,1,6,0
2020-04-13,115,25,33,507,153,220,233,15,4,0,0,0,0,3,0,0,2,0,0,0,28,796,11,1,0,0,3,3,0,31633,1158,1089,286,209,375,347,260,951,0,236,19,7,49,1,0,25,3,1,16,4,7,1,0,0,0,0,0,0,0,0,2,3,0,109,1,0,0,0,-2,2,8,0,0,0,0,0,1,0,0,1,0,0,4167,4092,2537,1595,5288,4789,1629,400,1174,598,130,2558,353,332,727,95,178,318,89,310,11,250,69,325,33,12,66,102,5,48,17,352,9,26,40,59,82,14,0,14,100,17,21,17,0,0,8,42,5,14,0,0,0,0,9,0,22,16,0,1657,336,429,251,126,34,387,116,96,11,22,8,80,128,52,28,0,0,0,4,0,3,145,89,0,0,2,158,0,5,5,12,6,2,6,3,3,1,2,38,10,0,0,0,0,0,2,0,0,8,0,0,1,0,7,0,1,0,2,0,1,0,1,0,2,2,0,1,16
